Modelo,Pooling,out_emb_size,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
deberta-base,CLS+MAX-NS_LYR-11,torch.Size([1536]),0,"{'devacc': np.float64(82.64), 'acc': np.float64(82.22), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(73.72), 'acc': np.float64(70.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.34), 'acc': np.float64(91.77), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.66), 'acc': np.float64(88.17), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.19), 'acc': 90.61, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.5), 'acc': 47.06, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(74.76), 'acc': 84.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.87), 'acc': 71.71, 'f1': 79.58, 'ndev': 4076, 'ntest': 1725}"
deberta-base,DY3_LYR-11,torch.Size([2304]),0,"{'devacc': np.float64(87.62), 'acc': np.float64(86.61), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.84), 'acc': np.float64(88.24), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.58), 'acc': np.float64(94.98), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.99), 'acc': np.float64(89.63), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(90.48), 'acc': 91.98, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(52.86), 'acc': 52.62, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.88), 'acc': 85.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.34), 'acc': 69.39, 'f1': 78.86, 'ndev': 4076, 'ntest': 1725}"
deberta-base,DY3-NS_LYR-11,torch.Size([2304]),0,"{'devacc': np.float64(87.65), 'acc': np.float64(86.63), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.98), 'acc': np.float64(88.9), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.56), 'acc': np.float64(94.94), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(90.83), 'acc': 91.93, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(52.95), 'acc': 51.22, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.43), 'acc': 88.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.2), 'acc': 67.42, 'f1': 76.02, 'ndev': 4076, 'ntest': 1725}"
deberta-base,DY5_LYR-11,torch.Size([3840]),0,"{'devacc': np.float64(87.93), 'acc': np.float64(87.62), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.83), 'acc': np.float64(90.62), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.82), 'acc': np.float64(95.31), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(90.6), 'acc': 91.76, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(51.68), 'acc': 51.54, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.23), 'acc': 87.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.66), 'acc': 67.83, 'f1': 77.86, 'ndev': 4076, 'ntest': 1725}"
deberta-base,DY5-NS_LYR-11,torch.Size([3840]),0,"{'devacc': np.float64(87.8), 'acc': np.float64(87.1), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.62), 'acc': np.float64(89.62), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.74), 'acc': np.float64(95.36), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(49.08), 'acc': 50.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(51.41), 'acc': 51.0, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.47), 'acc': 93.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.42), 'acc': 68.99, 'f1': 78.88, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS_LYR-12,torch.Size([768]),0,"{'devacc': np.float64(72.38), 'acc': np.float64(71.47), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(83.7), 'acc': np.float64(82.5), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(71.97), 'acc': np.float64(72.81), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.13), 'acc': 81.22, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(34.6), 'acc': 36.83, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(37.75), 'acc': 47.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.59), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
deberta-base,AVG_LYR-12,torch.Size([768]),0,"{'devacc': np.float64(85.03), 'acc': np.float64(84.17), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(82.9), 'acc': np.float64(83.05), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.76), 'acc': np.float64(93.03), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(83.59), 'acc': np.float64(84.97), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(91.06), 'acc': 91.05, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.41), 'acc': 49.68, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(76.06), 'acc': 83.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.47), 'acc': 70.03, 'f1': 77.47, 'ndev': 4076, 'ntest': 1725}"
deberta-base,SUM_LYR-12,torch.Size([768]),0,"{'devacc': np.float64(83.62), 'acc': np.float64(83.74), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(83.99), 'acc': np.float64(82.7), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.52), 'acc': np.float64(93.04), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.15), 'acc': np.float64(86.19), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(90.25), 'acc': 90.83, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.05), 'acc': 46.11, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.98), 'acc': 89.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.27), 'acc': 68.46, 'f1': 79.33, 'ndev': 4076, 'ntest': 1725}"
deberta-base,MAX_LYR-12,torch.Size([768]),0,"{'devacc': np.float64(76.05), 'acc': np.float64(75.31), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.88), 'acc': np.float64(63.18), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(88.62), 'acc': np.float64(87.34), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(82.87), 'acc': np.float64(82.09), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.17), 'acc': 86.22, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.69), 'acc': 43.89, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(69.79), 'acc': 77.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(66.71), 'acc': 66.2, 'f1': 79.55, 'ndev': 4076, 'ntest': 1725}"
deberta-base,AVG-NS_LYR-12,torch.Size([768]),0,"{'devacc': np.float64(85.19), 'acc': np.float64(84.4), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(82.73), 'acc': np.float64(82.83), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.82), 'acc': np.float64(92.95), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.34), 'acc': np.float64(86.26), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(90.94), 'acc': 91.1, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.14), 'acc': 49.23, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.18), 'acc': 82.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.49), 'acc': 70.09, 'f1': 77.62, 'ndev': 4076, 'ntest': 1725}"
deberta-base,SUM-NS_LYR-12,torch.Size([768]),0,"{'devacc': np.float64(83.65), 'acc': np.float64(83.3), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(84.33), 'acc': np.float64(83.13), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.58), 'acc': np.float64(93.5), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.7), 'acc': np.float64(86.56), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(90.6), 'acc': 91.1, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.87), 'acc': 44.71, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.89), 'acc': 89.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(66.56), 'acc': 67.77, 'f1': 76.58, 'ndev': 4076, 'ntest': 1725}"
deberta-base,MAX-NS_LYR-12,torch.Size([768]),0,"{'devacc': np.float64(76.21), 'acc': np.float64(75.51), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.87), 'acc': np.float64(63.26), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(88.52), 'acc': np.float64(87.28), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(83.63), 'acc': np.float64(83.05), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.17), 'acc': 86.77, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.69), 'acc': 43.98, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(70.08), 'acc': 77.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(66.71), 'acc': 66.2, 'f1': 79.55, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS+AVG_LYR-12,torch.Size([1536]),0,"{'devacc': np.float64(85.03), 'acc': np.float64(84.01), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(83.61), 'acc': np.float64(83.42), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.91), 'acc': np.float64(92.85), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(84.21), 'acc': np.float64(85.04), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(91.28), 'acc': 91.65, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.86), 'acc': 50.14, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(76.12), 'acc': 83.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.88), 'acc': 69.74, 'f1': 77.38, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS+SUM_LYR-12,torch.Size([1536]),0,"{'devacc': np.float64(84.61), 'acc': np.float64(82.56), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.56), 'acc': np.float64(84.82), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.29), 'acc': np.float64(93.94), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.9), 'acc': np.float64(86.45), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(90.83), 'acc': 90.66, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.14), 'acc': 46.79, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.56), 'acc': 90.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.66), 'acc': 66.03, 'f1': 73.63, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS+MAX_LYR-12,torch.Size([1536]),0,"{'devacc': np.float64(78.16), 'acc': np.float64(77.75), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(65.61), 'acc': np.float64(63.87), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(89.93), 'acc': np.float64(88.42), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(81.3), 'acc': np.float64(80.87), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.55), 'acc': 88.3, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.87), 'acc': 45.7, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(70.12), 'acc': 79.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.84), 'acc': 66.72, 'f1': 79.57, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS+AVG-NS_LYR-12,torch.Size([1536]),0,"{'devacc': np.float64(85.1), 'acc': np.float64(83.69), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(84.18), 'acc': np.float64(84.11), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.94), 'acc': np.float64(92.92), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.65), 'acc': np.float64(86.95), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(91.63), 'acc': 91.71, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.32), 'acc': 48.46, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(76.41), 'acc': 81.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.71), 'acc': 69.68, 'f1': 77.37, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS+SUM-NS_LYR-12,torch.Size([1536]),0,"{'devacc': np.float64(84.65), 'acc': np.float64(83.1), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.75), 'acc': np.float64(85.09), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.33), 'acc': np.float64(94.05), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.94), 'acc': np.float64(86.88), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(90.94), 'acc': 90.88, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.41), 'acc': 47.69, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.5), 'acc': 90.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.84), 'acc': 64.46, 'f1': 72.0, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS+MAX-NS_LYR-12,torch.Size([1536]),0,"{'devacc': np.float64(78.26), 'acc': np.float64(77.8), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(65.62), 'acc': np.float64(63.92), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(89.98), 'acc': np.float64(88.35), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(82.34), 'acc': np.float64(82.36), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.55), 'acc': 88.3, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.87), 'acc': 45.7, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(69.5), 'acc': 79.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.79), 'acc': 66.67, 'f1': 79.54, 'ndev': 4076, 'ntest': 1725}"
deberta-base,DY3_LYR-12,torch.Size([2304]),0,"{'devacc': np.float64(85.75), 'acc': np.float64(84.52), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.99), 'acc': np.float64(84.69), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.4), 'acc': np.float64(94.03), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.99), 'acc': np.float64(86.39), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.88), 'acc': 89.68, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.14), 'acc': 49.5, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.24), 'acc': 85.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.29), 'acc': 62.61, 'f1': 68.95, 'ndev': 4076, 'ntest': 1725}"
deberta-base,DY3-NS_LYR-12,torch.Size([2304]),0,"{'devacc': np.float64(85.72), 'acc': np.float64(84.27), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.94), 'acc': np.float64(86.86), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.38), 'acc': np.float64(93.67), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.99), 'acc': 89.4, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.32), 'acc': 47.01, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.46), 'acc': 85.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.29), 'acc': 66.49, 'f1': 75.9, 'ndev': 4076, 'ntest': 1725}"
deberta-base,DY5_LYR-12,torch.Size([3840]),0,"{'devacc': np.float64(85.66), 'acc': np.float64(84.97), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.27), 'acc': np.float64(86.75), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.62), 'acc': np.float64(94.06), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.45), 'acc': 89.68, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(49.77), 'acc': 49.05, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.15), 'acc': 67.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.73), 'acc': 65.04, 'f1': 74.29, 'ndev': 4076, 'ntest': 1725}"
deberta-base,DY5-NS_LYR-12,torch.Size([3840]),0,"{'devacc': np.float64(85.82), 'acc': np.float64(85.71), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.94), 'acc': np.float64(85.61), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.68), 'acc': np.float64(94.2), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(49.08), 'acc': 50.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(49.32), 'acc': 48.37, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.26), 'acc': 89.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.19), 'acc': 60.64, 'f1': 68.26, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(76.47), 'acc': np.float64(76.91), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(86.95), 'acc': np.float64(83.52), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(73.39), 'acc': np.float64(74.39), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.37), 'acc': 86.27, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(38.6), 'acc': 41.0, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(37.89), 'acc': 39.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.25), 'acc': 66.2, 'f1': 79.51, 'ndev': 4076, 'ntest': 1725}"
deberta-base,AVG_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(87.61), 'acc': np.float64(87.03), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.11), 'acc': np.float64(88.9), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.62), 'acc': np.float64(95.07), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(90.36), 'acc': np.float64(89.76), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(91.4), 'acc': 91.6, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(52.32), 'acc': 52.17, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.79), 'acc': 92.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.14), 'acc': 72.99, 'f1': 80.15, 'ndev': 4076, 'ntest': 1725}"
deberta-base,SUM_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(84.03), 'acc': np.float64(83.31), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.94), 'acc': np.float64(86.2), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.26), 'acc': np.float64(93.46), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.41), 'acc': np.float64(89.16), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(91.74), 'acc': 90.72, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.32), 'acc': 43.98, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.51), 'acc': 92.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.18), 'acc': 66.38, 'f1': 79.62, 'ndev': 4076, 'ntest': 1725}"
deberta-base,MAX_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(82.94), 'acc': np.float64(81.5), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.8), 'acc': np.float64(63.55), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.37), 'acc': np.float64(91.61), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.93), 'acc': np.float64(88.5), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.5), 'acc': 90.33, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.41), 'acc': 45.52, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.2), 'acc': 90.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(66.12), 'acc': 66.72, 'f1': 76.14, 'ndev': 4076, 'ntest': 1725}"
deberta-base,AVG-NS_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(87.56), 'acc': np.float64(86.74), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.03), 'acc': np.float64(88.93), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.57), 'acc': np.float64(94.95), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(90.7), 'acc': np.float64(90.26), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(91.4), 'acc': 91.65, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(52.5), 'acc': 52.17, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.98), 'acc': 93.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.45), 'acc': 73.1, 'f1': 79.93, 'ndev': 4076, 'ntest': 1725}"
deberta-base,SUM-NS_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(84.11), 'acc': np.float64(83.28), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.01), 'acc': np.float64(87.05), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.23), 'acc': np.float64(93.14), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.56), 'acc': np.float64(88.62), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(92.09), 'acc': 90.77, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.87), 'acc': 44.03, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.45), 'acc': 93.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.03), 'acc': 66.43, 'f1': 79.66, 'ndev': 4076, 'ntest': 1725}"
deberta-base,MAX-NS_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(82.73), 'acc': np.float64(81.51), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.82), 'acc': np.float64(64.56), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.4), 'acc': np.float64(91.45), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.2), 'acc': np.float64(88.8), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.5), 'acc': 90.23, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.6), 'acc': 45.57, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.02), 'acc': 91.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(66.02), 'acc': 66.61, 'f1': 76.1, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS+AVG_SUML4L,torch.Size([1536]),0,"{'devacc': np.float64(87.57), 'acc': np.float64(86.89), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.42), 'acc': np.float64(89.8), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.7), 'acc': np.float64(94.8), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(90.22), 'acc': np.float64(89.85), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(91.4), 'acc': 92.86, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(52.77), 'acc': 52.62, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.65), 'acc': 93.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.95), 'acc': 74.2, 'f1': 81.45, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS+SUM_SUML4L,torch.Size([1536]),0,"{'devacc': np.float64(84.68), 'acc': np.float64(84.66), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.14), 'acc': np.float64(88.58), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.83), 'acc': np.float64(94.29), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.51), 'acc': np.float64(88.75), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(91.74), 'acc': 91.76, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.87), 'acc': 45.84, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.95), 'acc': 90.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.43), 'acc': 64.35, 'f1': 72.06, 'ndev': 4076, 'ntest': 1725}"
deberta-base,CLS+MAX_SUML4L,torch.Size([1536]),0,"{'devacc': np.float64(83.73), 'acc': np.float64(83.17), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(77.91), 'acc': np.float64(79.71), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.31), 'acc': np.float64(92.63), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.67), 'acc': np.float64(88.15), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.53), 'acc': 90.44, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.96), 'acc': 47.24, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.96), 'acc': 90.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.26), 'acc': 69.86, 'f1': 80.0, 'ndev': 4076, 'ntest': 1725}"
