,Modelo,Pooling,epochs,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness,Avg
108,bert-base-uncased,cls_accumulated_last_4_layers,1,12,0.2934778961835435,0.2089734699396005,0.27857600333330207,0.3394234319709021,0.42904541853561884,,,0.3098992439925934
109,bert-base-uncased,mean_pooling_accumulated_last_4_layers,1,12,0.4554593147848527,0.34791055629576667,0.48814969588317386,0.565866162471748,0.557704007138131,,,0.48301794731473446
110,bert-base-uncased,mean_pooling_no_cls_and_sep_accumulated_last_4_layers,1,12,0.5240060578770219,0.5277581125940425,0.5622248517855644,0.6546224578502311,0.6453908719877116,,,0.5828004704189144
111,bert-base-uncased,concat_cls_with_mean_pooling_accumulated_last_4_layers,1,12,0.39630423289736916,0.27117361823314073,0.3921875660232992,0.463561988761949,0.5073677360357821,,,0.40611902839030806
112,bert-base-uncased,concat_cls_with_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,1,12,0.41557805316021357,0.37113778232420397,0.426231089924469,0.5164668006087048,0.5691944240673604,,,0.45972163001699035
113,bert-base-uncased,concat_3_tokens_mean_pooling_accumulated_last_4_layers,1,12,0.42545378402865436,0.2568348033116851,0.4274070645835771,0.504496329803105,0.44156310014457434,,,0.41115101637431917
114,bert-base-uncased,concat_5_tokens_mean_pooling_accumulated_last_4_layers,1,12,0.3878497495426089,0.20333812578112057,0.35377927565569145,0.42483441510867115,0.3828555968387581,,,0.35053143258537006
115,bert-base-uncased,concat_3_tokens_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,1,12,0.43806487091709767,0.2596105923989989,0.43451198358831267,0.5020051560756892,0.4556413868974514,,,0.41796679797550995
116,bert-base-uncased,concat_5_tokens_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,1,12,0.4010252826186259,0.18746651922143245,0.3599185349082099,0.43866222490123913,0.4033175309174338,,,0.3580780185133882
117,bert-base-uncased,cls_accumulated_sumall_layers,1,12,0.30654142503612364,0.23188846321858544,0.29196941330324505,0.35305917414634147,0.46976330337877925,,,0.33064435581661494
118,bert-base-uncased,mean_pooling_accumulated_sumall_layers,1,12,0.5182459771395553,0.3590791128182835,0.5182941139360141,0.5892440147476067,0.5506941541981486,,,0.5071114745679216
119,bert-base-uncased,mean_pooling_no_cls_and_sep_accumulated_sumall_layers,1,12,0.5738024618086162,0.551039744978077,0.6106362516964314,0.6846620896297113,0.669723235418765,,,0.6179727567063201
120,bert-base-uncased,concat_cls_with_mean_pooling_accumulated_sumall_layers,1,12,0.4749115547408767,0.3210587282638788,0.4461187657367027,0.5075293972222996,0.5254989323672971,,,0.45502347566621093
121,bert-base-uncased,concat_cls_with_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,1,12,0.5040082846640151,0.46180377678964657,0.5267956825606931,0.5986188255474566,0.6277849627751301,,,0.5438023064673883
122,bert-base-uncased,concat_3_tokens_mean_pooling_accumulated_sumall_layers,1,12,0.44785675632945593,0.23492731518840715,0.42119842821896825,0.47911748582982094,0.3878982092703319,,,0.39419963896739685
